subject,trial,sensors,model_kind,window_ms,rmse_%BW,mae_%BW,metrics_json_path,outdir,lag_samples,lag_ms,within_cap,path
AB01,AB01_stairs_1_7_up,rshank,rf,300,30.985471222768123,11.151623066215937,E:\safestride\out_grid\AB01\AB01_stairs_1_7_up_rshank_rf_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_7_up_rshank_rf_w300,,,,
AB01,AB01_stairs_1_7_up,rshank,rf,200,29.948172899295248,12.947626933422614,E:\safestride\out_grid\AB01\AB01_stairs_1_7_up_rshank_rf_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_7_up_rshank_rf_w200,,,,
AB01,AB01_stairs_1_7_up,lpelvis,ridge,200,29.677177942622063,15.906308274765536,E:\safestride\out_grid\AB01\AB01_stairs_1_7_up_lpelvis_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_7_up_lpelvis_ridge_w200,,,,
AB01,AB01_stairs_1_7_up,lpelvis,hgb,400,39.87783161161818,18.14625184619684,E:\safestride\out_grid\AB01\AB01_stairs_1_7_up_lpelvis_hgb_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_7_up_lpelvis_hgb_w400,,,,
AB01,AB01_stairs_1_7_up,lpelvis,hgb,300,38.22246817956482,17.39227559744183,E:\safestride\out_grid\AB01\AB01_stairs_1_7_up_lpelvis_hgb_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_7_up_lpelvis_hgb_w300,,,,
AB01,AB01_stairs_1_7_up,lpelvis,hgb,200,41.76811116256692,19.033654540356267,E:\safestride\out_grid\AB01\AB01_stairs_1_7_up_lpelvis_hgb_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_7_up_lpelvis_hgb_w200,,,,
AB01,AB01_stairs_1_7_up,lpelvis,rf,400,30.05672369894114,13.408904485737091,E:\safestride\out_grid\AB01\AB01_stairs_1_7_up_lpelvis_rf_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_7_up_lpelvis_rf_w400,,,,
AB01,AB01_stairs_1_7_up,lpelvis,rf,300,27.23140699625501,12.089601130200846,E:\safestride\out_grid\AB01\AB01_stairs_1_7_up_lpelvis_rf_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_7_up_lpelvis_rf_w300,,,,
AB01,AB01_stairs_1_7_up,lpelvis,rf,200,26.326890256254725,11.370547635532857,E:\safestride\out_grid\AB01\AB01_stairs_1_7_up_lpelvis_rf_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_7_up_lpelvis_rf_w200,,,,
AB01,AB01_stairs_1_7_up,rpelvis,ridge,300,26.97944725529161,12.571683411661464,E:\safestride\out_grid\AB01\AB01_stairs_1_7_up_rpelvis_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_7_up_rpelvis_ridge_w300,,,,
AB01,AB01_stairs_1_7_up,rpelvis,hgb,400,29.9903194210436,11.279672870173185,E:\safestride\out_grid\AB01\AB01_stairs_1_7_up_rpelvis_hgb_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_7_up_rpelvis_hgb_w400,,,,
AB01,AB01_stairs_1_7_up,rpelvis,hgb,300,30.90139012417647,11.686212149260315,E:\safestride\out_grid\AB01\AB01_stairs_1_7_up_rpelvis_hgb_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_7_up_rpelvis_hgb_w300,,,,
AB01,AB01_stairs_1_7_up,rpelvis,hgb,200,28.979223681851312,12.070760269267224,E:\safestride\out_grid\AB01\AB01_stairs_1_7_up_rpelvis_hgb_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_7_up_rpelvis_hgb_w200,,,,
AB01,AB01_stairs_1_7_up,rpelvis,rf,400,31.067657500590528,10.865236440919237,E:\safestride\out_grid\AB01\AB01_stairs_1_7_up_rpelvis_rf_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_7_up_rpelvis_rf_w400,,,,
AB01,AB01_stairs_1_7_up,rpelvis,rf,300,32.97864524824615,12.16898582310106,E:\safestride\out_grid\AB01\AB01_stairs_1_7_up_rpelvis_rf_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_7_up_rpelvis_rf_w300,,,,
AB01,AB01_stairs_1_7_up,rpelvis,rf,200,31.75824499103488,12.996604569211575,E:\safestride\out_grid\AB01\AB01_stairs_1_7_up_rpelvis_rf_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_7_up_rpelvis_rf_w200,,,,
AB01,AB01_stairs_1_6_down,lathigh,ridge,400,26.49221409105568,12.846275294098488,E:\safestride\out_grid\AB01\AB01_stairs_1_6_down_lathigh_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_6_down_lathigh_ridge_w400,,,,
AB01,AB01_stairs_1_6_down,rathigh,ridge,300,39.2595992153861,18.13794071117244,E:\safestride\out_grid\AB01\AB01_stairs_1_6_down_rathigh_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_6_down_rathigh_ridge_w300,,,,
AB01,AB01_stairs_1_6_down,rathigh,ridge,200,27.548249007584097,12.668808774024065,E:\safestride\out_grid\AB01\AB01_stairs_1_6_down_rathigh_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_6_down_rathigh_ridge_w200,,,,
AB01,AB01_stairs_1_6_down,rathigh,rf,400,27.66184737860924,11.023190970433792,E:\safestride\out_grid\AB01\AB01_stairs_1_6_down_rathigh_rf_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_6_down_rathigh_rf_w400,,,,
AB01,AB01_stairs_1_6_down,rpthigh,ridge,400,57.73995483223217,27.300501759419603,E:\safestride\out_grid\AB01\AB01_stairs_1_6_down_rpthigh_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_6_down_rpthigh_ridge_w400,,,,
AB01,AB01_stairs_1_6_down,rpthigh,ridge,300,30.18742246438464,15.501383137007268,E:\safestride\out_grid\AB01\AB01_stairs_1_6_down_rpthigh_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_6_down_rpthigh_ridge_w300,,,,
AB01,AB01_stairs_1_6_down,lshank,ridge,200,25.101868353831765,11.10415352801258,E:\safestride\out_grid\AB01\AB01_stairs_1_6_down_lshank_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_6_down_lshank_ridge_w200,,,,
AB01,AB01_stairs_1_6_down,lshank,hgb,400,27.0686989647225,10.43702884495644,E:\safestride\out_grid\AB01\AB01_stairs_1_6_down_lshank_hgb_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_6_down_lshank_hgb_w400,,,,
AB01,AB01_stairs_1_6_down,lshank,rf,400,26.11961039562096,10.728201425778373,E:\safestride\out_grid\AB01\AB01_stairs_1_6_down_lshank_rf_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_6_down_lshank_rf_w400,,,,
AB01,AB01_stairs_1_6_down,rshank,ridge,200,38.103296212646455,17.41635004913209,E:\safestride\out_grid\AB01\AB01_stairs_1_6_down_rshank_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_6_down_rshank_ridge_w200,,,,
AB01,AB01_stairs_1_6_down,lpelvis,ridge,400,32.70747885390567,16.8692361700155,E:\safestride\out_grid\AB01\AB01_stairs_1_6_down_lpelvis_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_6_down_lpelvis_ridge_w400,,,,
AB01,AB01_stairs_1_6_down,lpelvis,ridge,300,36.96982477125021,18.144395720375563,E:\safestride\out_grid\AB01\AB01_stairs_1_6_down_lpelvis_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_6_down_lpelvis_ridge_w300,,,,
AB01,AB01_stairs_1_6_down,rpelvis,ridge,400,28.844642165541003,14.13909923577644,E:\safestride\out_grid\AB01\AB01_stairs_1_6_down_rpelvis_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_6_down_rpelvis_ridge_w400,,,,
AB01,AB01_stairs_1_5_up,lathigh,ridge,300,28.36593204075696,13.576742737729411,E:\safestride\out_grid\AB01\AB01_stairs_1_5_up_lathigh_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_5_up_lathigh_ridge_w300,,,,
AB01,AB01_stairs_1_5_up,lathigh,hgb,300,28.43969019967025,10.41235731962141,E:\safestride\out_grid\AB01\AB01_stairs_1_5_up_lathigh_hgb_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_5_up_lathigh_hgb_w300,,,,
AB01,AB01_stairs_1_5_up,lathigh,rf,200,31.58161165706803,11.814447239789438,E:\safestride\out_grid\AB01\AB01_stairs_1_5_up_lathigh_rf_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_5_up_lathigh_rf_w200,,,,
AB01,AB01_stairs_1_5_up,rathigh,ridge,400,43.76356642837599,20.09904987878327,E:\safestride\out_grid\AB01\AB01_stairs_1_5_up_rathigh_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_5_up_rathigh_ridge_w400,,,,
AB01,AB01_stairs_1_5_up,rathigh,ridge,300,43.82458539407334,22.4542319367636,E:\safestride\out_grid\AB01\AB01_stairs_1_5_up_rathigh_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_5_up_rathigh_ridge_w300,,,,
AB01,AB01_stairs_1_5_up,rathigh,ridge,200,37.75556812514268,18.197421139823128,E:\safestride\out_grid\AB01\AB01_stairs_1_5_up_rathigh_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_5_up_rathigh_ridge_w200,,,,
AB01,AB01_stairs_1_5_up,rathigh,hgb,300,33.4699854416387,15.400594958253164,E:\safestride\out_grid\AB01\AB01_stairs_1_5_up_rathigh_hgb_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_5_up_rathigh_hgb_w300,,,,
AB01,AB01_stairs_1_5_up,rathigh,hgb,200,27.510434245555803,11.83622406831294,E:\safestride\out_grid\AB01\AB01_stairs_1_5_up_rathigh_hgb_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_5_up_rathigh_hgb_w200,,,,
AB01,AB01_stairs_1_5_up,rathigh,rf,300,30.45365408388052,13.132963557869216,E:\safestride\out_grid\AB01\AB01_stairs_1_5_up_rathigh_rf_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_5_up_rathigh_rf_w300,,,,
AB01,AB01_stairs_1_5_up,lpthigh,ridge,200,37.88579464784155,18.21451766929363,E:\safestride\out_grid\AB01\AB01_stairs_1_5_up_lpthigh_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_5_up_lpthigh_ridge_w200,,,,
AB01,AB01_stairs_1_5_up,lpthigh,rf,400,26.68049800608868,11.479924116829276,E:\safestride\out_grid\AB01\AB01_stairs_1_5_up_lpthigh_rf_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_5_up_lpthigh_rf_w400,,,,
AB01,AB01_stairs_1_5_up,rpthigh,ridge,200,39.47939789973061,18.75985061090905,E:\safestride\out_grid\AB01\AB01_stairs_1_5_up_rpthigh_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_5_up_rpthigh_ridge_w200,,,,
AB01,AB01_stairs_1_5_up,lshank,hgb,400,0.406460663241147,0.1613195106339702,E:\safestride\out_grid\AB01\AB01_stairs_1_5_up_lshank_hgb_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_5_up_lshank_hgb_w400,,,,
AB01,AB01_stairs_1_5_up,lshank,hgb,200,0.454315774145907,0.2318658733978801,E:\safestride\out_grid\AB01\AB01_stairs_1_5_up_lshank_hgb_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_5_up_lshank_hgb_w200,,,,
AB01,AB01_stairs_1_5_up,lshank,rf,300,0.2499493625516819,0.0405523230185422,E:\safestride\out_grid\AB01\AB01_stairs_1_5_up_lshank_rf_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_5_up_lshank_rf_w300,,,,
AB01,AB01_stairs_1_5_up,lshank,rf,200,0.1744445888379301,0.0212330518302691,E:\safestride\out_grid\AB01\AB01_stairs_1_5_up_lshank_rf_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_5_up_lshank_rf_w200,,,,
AB01,AB01_stairs_1_5_up,rpelvis,ridge,400,26.64583952122218,13.47529308208255,E:\safestride\out_grid\AB01\AB01_stairs_1_5_up_rpelvis_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_5_up_rpelvis_ridge_w400,,,,
AB01,AB01_stairs_1_5_up,rpelvis,hgb,300,25.454092336114226,9.95631331742501,E:\safestride\out_grid\AB01\AB01_stairs_1_5_up_rpelvis_hgb_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_5_up_rpelvis_hgb_w300,,,,
AB01,AB01_stairs_1_5_up,rpelvis,hgb,200,26.60005777769264,12.248819231628326,E:\safestride\out_grid\AB01\AB01_stairs_1_5_up_rpelvis_hgb_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_5_up_rpelvis_hgb_w200,,,,
AB01,AB01_stairs_1_5_up,rpelvis,rf,300,30.406832837304027,12.88632732617737,E:\safestride\out_grid\AB01\AB01_stairs_1_5_up_rpelvis_rf_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_5_up_rpelvis_rf_w300,,,,
AB01,AB01_stairs_1_5_up,rpelvis,rf,200,30.96016597876489,14.025630009206472,E:\safestride\out_grid\AB01\AB01_stairs_1_5_up_rpelvis_rf_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_5_up_rpelvis_rf_w200,,,,
AB01,AB01_stairs_1_4_down,rathigh,ridge,400,45.44557716210198,22.07220017632693,E:\safestride\out_grid\AB01\AB01_stairs_1_4_down_rathigh_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_4_down_rathigh_ridge_w400,,,,
AB01,AB01_stairs_1_4_down,rathigh,hgb,400,29.07848754374629,10.915131225756989,E:\safestride\out_grid\AB01\AB01_stairs_1_4_down_rathigh_hgb_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_4_down_rathigh_hgb_w400,,,,
AB01,AB01_stairs_1_4_down,rathigh,hgb,300,25.058021351631545,8.87677307053757,E:\safestride\out_grid\AB01\AB01_stairs_1_4_down_rathigh_hgb_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_4_down_rathigh_hgb_w300,,,,
AB01,AB01_stairs_1_4_down,rathigh,rf,400,34.995919621466406,13.85378365120098,E:\safestride\out_grid\AB01\AB01_stairs_1_4_down_rathigh_rf_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_4_down_rathigh_rf_w400,,,,
AB01,AB01_stairs_1_4_down,rathigh,rf,300,25.00606088766166,9.051750561838276,E:\safestride\out_grid\AB01\AB01_stairs_1_4_down_rathigh_rf_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_4_down_rathigh_rf_w300,,,,
AB01,AB01_stairs_1_4_down,lpthigh,ridge,300,41.50019101404854,19.47918896073492,E:\safestride\out_grid\AB01\AB01_stairs_1_4_down_lpthigh_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_4_down_lpthigh_ridge_w300,,,,
AB01,AB01_stairs_1_4_down,rpthigh,ridge,400,25.02821903068544,13.812191378954504,E:\safestride\out_grid\AB01\AB01_stairs_1_4_down_rpthigh_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_4_down_rpthigh_ridge_w400,,,,
AB01,AB01_stairs_1_4_down,lshank,ridge,200,26.533562773294783,11.944003758550224,E:\safestride\out_grid\AB01\AB01_stairs_1_4_down_lshank_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_4_down_lshank_ridge_w200,,,,
AB01,AB01_stairs_1_4_down,lshank,hgb,400,26.58168558879163,10.049965262414284,E:\safestride\out_grid\AB01\AB01_stairs_1_4_down_lshank_hgb_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_4_down_lshank_hgb_w400,,,,
AB01,AB01_stairs_1_4_down,rshank,ridge,300,46.89226619297651,18.56054588425789,E:\safestride\out_grid\AB01\AB01_stairs_1_4_down_rshank_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_4_down_rshank_ridge_w300,,,,
AB01,AB01_stairs_1_4_down,rshank,ridge,200,42.2214523683181,20.32095369465775,E:\safestride\out_grid\AB01\AB01_stairs_1_4_down_rshank_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_4_down_rshank_ridge_w200,,,,
AB01,AB01_stairs_1_4_down,lpelvis,ridge,400,32.494933385820886,14.910947870597363,E:\safestride\out_grid\AB01\AB01_stairs_1_4_down_lpelvis_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_4_down_lpelvis_ridge_w400,,,,
AB01,AB01_stairs_1_4_down,lpelvis,ridge,200,35.43772943754482,16.147598812319117,E:\safestride\out_grid\AB01\AB01_stairs_1_4_down_lpelvis_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_4_down_lpelvis_ridge_w200,,,,
AB01,AB01_stairs_1_4_down,rpelvis,ridge,400,27.254837942935666,12.44226613229915,E:\safestride\out_grid\AB01\AB01_stairs_1_4_down_rpelvis_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_4_down_rpelvis_ridge_w400,,,,
AB01,AB01_stairs_1_4_down,rpelvis,ridge,300,30.38809895770913,15.06674136884908,E:\safestride\out_grid\AB01\AB01_stairs_1_4_down_rpelvis_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_4_down_rpelvis_ridge_w300,,,,
AB01,AB01_stairs_1_4_down,rpelvis,hgb,400,27.33218466426992,11.0232135557994,E:\safestride\out_grid\AB01\AB01_stairs_1_4_down_rpelvis_hgb_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_4_down_rpelvis_hgb_w400,,,,
AB01,AB01_stairs_1_3_up,lathigh,rf,200,27.65175718744851,10.556156016721603,E:\safestride\out_grid\AB01\AB01_stairs_1_3_up_lathigh_rf_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_3_up_lathigh_rf_w200,,,,
AB01,AB01_stairs_1_3_up,rathigh,ridge,300,34.830440821277755,17.70780479608142,E:\safestride\out_grid\AB01\AB01_stairs_1_3_up_rathigh_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_3_up_rathigh_ridge_w300,,,,
AB01,AB01_stairs_1_3_up,rathigh,ridge,200,28.10830343762986,12.86580566994801,E:\safestride\out_grid\AB01\AB01_stairs_1_3_up_rathigh_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_3_up_rathigh_ridge_w200,,,,
AB01,AB01_stairs_1_3_up,lpthigh,ridge,300,30.150605453392,13.45432169025744,E:\safestride\out_grid\AB01\AB01_stairs_1_3_up_lpthigh_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_3_up_lpthigh_ridge_w300,,,,
AB01,AB01_stairs_1_3_up,rpthigh,ridge,400,33.911580831168074,15.117068930110628,E:\safestride\out_grid\AB01\AB01_stairs_1_3_up_rpthigh_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_3_up_rpthigh_ridge_w400,,,,
AB01,AB01_stairs_1_3_up,rpthigh,ridge,300,33.911580831168074,15.117068930110628,E:\safestride\out_grid\AB01\AB01_stairs_1_3_up_rpthigh_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_3_up_rpthigh_ridge_w300,,,,
AB01,AB01_stairs_1_3_up,rpthigh,ridge,200,33.911580831168074,15.117068930110628,E:\safestride\out_grid\AB01\AB01_stairs_1_3_up_rpthigh_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_3_up_rpthigh_ridge_w200,,,,
AB01,AB01_stairs_1_3_up,rpthigh,hgb,400,33.911580831168074,15.117068930110628,E:\safestride\out_grid\AB01\AB01_stairs_1_3_up_rpthigh_hgb_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_3_up_rpthigh_hgb_w400,,,,
AB01,AB01_stairs_1_3_up,rpthigh,hgb,300,33.911580831168074,15.117068930110628,E:\safestride\out_grid\AB01\AB01_stairs_1_3_up_rpthigh_hgb_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_3_up_rpthigh_hgb_w300,,,,
AB01,AB01_stairs_1_3_up,rpthigh,hgb,200,33.911580831168074,15.117068930110628,E:\safestride\out_grid\AB01\AB01_stairs_1_3_up_rpthigh_hgb_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_3_up_rpthigh_hgb_w200,,,,
AB01,AB01_stairs_1_3_up,rpthigh,rf,400,33.911580831168074,15.117068930110628,E:\safestride\out_grid\AB01\AB01_stairs_1_3_up_rpthigh_rf_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_3_up_rpthigh_rf_w400,,,,
AB01,AB01_stairs_1_3_up,rpthigh,rf,300,33.911580831168074,15.117068930110628,E:\safestride\out_grid\AB01\AB01_stairs_1_3_up_rpthigh_rf_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_3_up_rpthigh_rf_w300,,,,
AB01,AB01_stairs_1_3_up,rpthigh,rf,200,33.911580831168074,15.117068930110628,E:\safestride\out_grid\AB01\AB01_stairs_1_3_up_rpthigh_rf_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_3_up_rpthigh_rf_w200,,,,
AB01,AB01_stairs_1_3_up,lshank,rf,300,0.2149253684538971,0.026273449480163,E:\safestride\out_grid\AB01\AB01_stairs_1_3_up_lshank_rf_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_3_up_lshank_rf_w300,,,,
AB01,AB01_stairs_1_3_up,rshank,ridge,300,31.98309390034249,17.518728191030217,E:\safestride\out_grid\AB01\AB01_stairs_1_3_up_rshank_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_3_up_rshank_ridge_w300,,,,
AB01,AB01_stairs_1_3_up,rshank,ridge,200,27.34316934789461,14.928240764618618,E:\safestride\out_grid\AB01\AB01_stairs_1_3_up_rshank_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_3_up_rshank_ridge_w200,,,,
AB01,AB01_stairs_1_3_up,rpelvis,ridge,400,56.15877305926982,27.081346278161448,E:\safestride\out_grid\AB01\AB01_stairs_1_3_up_rpelvis_ridge_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_3_up_rpelvis_ridge_w400,,,,
AB01,AB01_stairs_1_3_up,rpelvis,ridge,300,65.7366734417121,31.579803625749577,E:\safestride\out_grid\AB01\AB01_stairs_1_3_up_rpelvis_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_3_up_rpelvis_ridge_w300,,,,
AB01,AB01_stairs_1_3_up,rpelvis,ridge,200,35.16053886021125,18.114859374930145,E:\safestride\out_grid\AB01\AB01_stairs_1_3_up_rpelvis_ridge_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_3_up_rpelvis_ridge_w200,,,,
AB01,AB01_stairs_1_3_up,rpelvis,hgb,400,39.67384422527876,18.004635417229704,E:\safestride\out_grid\AB01\AB01_stairs_1_3_up_rpelvis_hgb_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_3_up_rpelvis_hgb_w400,,,,
AB01,AB01_stairs_1_3_up,rpelvis,hgb,300,40.41301451875846,18.42180012195524,E:\safestride\out_grid\AB01\AB01_stairs_1_3_up_rpelvis_hgb_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_3_up_rpelvis_hgb_w300,,,,
AB01,AB01_stairs_1_3_up,rpelvis,hgb,200,40.96274086225208,18.75540032008597,E:\safestride\out_grid\AB01\AB01_stairs_1_3_up_rpelvis_hgb_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_3_up_rpelvis_hgb_w200,,,,
AB01,AB01_stairs_1_3_up,rpelvis,rf,400,40.15800169273146,17.566265226675053,E:\safestride\out_grid\AB01\AB01_stairs_1_3_up_rpelvis_rf_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_3_up_rpelvis_rf_w400,,,,
AB01,AB01_stairs_1_3_up,rpelvis,rf,300,38.42404574814248,17.005286746577966,E:\safestride\out_grid\AB01\AB01_stairs_1_3_up_rpelvis_rf_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_3_up_rpelvis_rf_w300,,,,
AB01,AB01_stairs_1_3_up,rpelvis,rf,200,37.82797042647537,16.620328801318973,E:\safestride\out_grid\AB01\AB01_stairs_1_3_up_rpelvis_rf_w200\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_3_up_rpelvis_rf_w200,,,,
AB01,AB01_stairs_1_2_down,lshank,ridge,300,36.97809860690796,16.765270548928594,E:\safestride\out_grid\AB01\AB01_stairs_1_2_down_lshank_ridge_w300\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_2_down_lshank_ridge_w300,,,,
AB01,AB01_stairs_1_2_down,lshank,hgb,400,27.412695971029795,9.734234162891225,E:\safestride\out_grid\AB01\AB01_stairs_1_2_down_lshank_hgb_w400\eval\metrics_eval.json,E:\safestride\out_grid\AB01\AB01_stairs_1_2_down_lshank_hgb_w400,,,,
